,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
81,G_13578483_13578509,Posible,good_fit,3,True,0,full,9.544136474282764,
82,G_13578279_13578284,Posible,good_fit,3,True,0,full,9.855683294433181,
83,G_13578288_13578336,Posible,good_fit,3,True,0,full,9.366940147005316,
84,G_13578321_13578400,Posible,good_fit,3,True,0,partially incomplete,9.177235027876915,
85,G_13576834_13576897,,empty_conductor,4,False,1,incomplete,1.0385403418875458,
86,G_13576908_13576909,,bad_cond_number,0,False,None,None,-99.0,
87,G_13578294_13578332,Posible,good_fit,3,True,0,full,9.099123509601174,
88,G_13578396_13578425,,empty_conductor,4,False,1,incomplete,0.7576826839764155,
89,G_13578375_13578419,Posible,good_fit,3,True,0,partially incomplete,9.885384585998457,
90,G_13578417_13578455,Posible,good_fit,3,True,0,full,9.397254372027811,
91,G_13578397_13689863,Posible,good_fit,3,True,0,full,9.514824538647016,
92,G_13578283_13578388,Posible,good_fit,3,True,0,full,9.892579390768661,
93,G_13576891_13576892,,bad_cond_number,0,False,None,None,-99.0,
94,G_13576892_13576893,Posible,found_empty_polis,3,False,0,full,10.0,
95,G_13576893_13576894,,bad_cond_number,0,False,None,None,-99.0,
96,G_13576909_13576910,,bad_cond_number,0,False,None,None,-99.0,
97,G_13578330_13578382,Posible,good_fit,3,True,0,full,9.973187229174657,
98,G_13578330_13578345,Posible,good_fit,3,True,0,full,9.761533379348126,
99,G_13576829_13578393,Posible,good_fit,3,True,0,full,9.649482018891531,
100,G_13576775_13576844,,bad_cond_number,0,False,None,None,-99.0,
101,G_13578478_13578488,Posible,good_fit,3,True,0,full,9.345774010116013,
102,G_13578378_13578406,Posible,good_fit,3,True,0,full,9.25442044599669,
103,G_13578322_13578396,Posible,good_fit,3,True,0,full,9.412447068953988,
104,G_13578284_13578457,Posible,good_fit,3,True,0,partially incomplete,9.108975545155813,
105,G_13578339_13578414,Posible,good_fit,3,True,0,full,9.76757570907007,
106,G_13578294_13578402,Posible,good_fit,3,True,0,full,9.980215241639241,
107,G_13578364_13578407,,bad_cond_number,0,False,None,None,-99.0,
108,G_13578352_13578441,Posible,good_fit,3,True,0,partially incomplete,5.766200978950356,
109,G_13578357_13578466,Posible,no_polilineas,3,False,1,partially incomplete,2.437224591714395,
110,G_13578344_13578397,Posible,good_fit,3,True,0,full,9.866490497777367,
111,G_13578306_13578421,Posible,good_fit,3,True,0,full,9.580970340640192,
112,G_13576906_13576907,,bad_cond_number,0,False,None,None,-99.0,
113,G_13578400_13578439,,bad_cluster,2,False,0,partially incomplete,0.03460623716610791,
114,G_13578368_13578436,Posible,good_fit,3,True,0,partially incomplete,9.949388643105964,
115,G_13576780_13576812,,bad_cond_number,0,False,None,None,-99.0,
116,G_13528124_13578378,Posible,found_empty_polis,3,True,0,full,10.0,
117,G_13578295_13578322,Posible,good_fit,3,True,0,full,9.622441822622323,
118,G_13578452_13578460,Posible,good_fit,3,True,0,partially incomplete,9.09720355452955,
119,G_13578350_13578524,Posible,good_fit,3,True,0,full,9.333691286752508,
120,G_13578310_13578524,Posible,good_fit,3,True,0,full,9.244797333393764,
121,G_13578341_13578423,,empty_cloud,0,False,None,None,-99.0,
122,G_13578350_13578419,Posible,good_fit,3,True,0,full,9.310025215047999,
123,G_13578331_13578492,Posible,good_fit,3,True,0,full,9.25848999272923,
124,G_13528004_13528124,Posible,good_fit,3,False,0,full,10.0,
125,G_13578352_13578455,Posible,good_fit,3,True,0,full,9.445947229157387,
126,G_13578283_13578344,Posible,good_fit,3,True,0,partially incomplete,9.906806884722135,
127,G_13578306_13578466,Posible,good_fit,3,True,0,full,9.127644019078664,
128,G_13578288_13578360,Posible,found_empty_polis,3,True,0,full,9.695780652865615,
129,G_13576888_13576889,,bad_cond_number,0,False,None,None,-99.0,
130,G_13576889_13576890,,bad_cond_number,0,False,None,None,-99.0,
131,G_13576894_13576895,,bad_cond_number,0,False,None,None,-99.0,
132,G_13577127_13577128,,bad_cond_number,0,False,None,None,-99.0,
133,G_13576906_13577130,,bad_cond_number,0,False,None,None,-99.0,
134,G_13576792_13578514,,empty_conductor,4,False,1,incomplete,0.3614762233845792,
135,G_13578384_13578512,Posible,good_fit,3,True,0,full,9.940212334568118,
136,G_13578289_13578451,Posible,good_fit,3,True,0,full,9.95257821553755,
137,G_13578444_13578450,Posible,good_fit,3,True,0,full,9.423647150540134,
138,G_13578394_13578495,Posible,good_fit,3,True,0,full,9.100835921788441,
139,G_13578338_13578359,Posible,good_fit,3,True,0,full,9.343029368439975,
140,G_13576775_13576858,Posible,good_fit,3,False,0,full,10.0,
141,G_13576793_13576884,,bad_cond_number,0,False,None,None,-99.0,
142,G_13576748_13576801,,bad_cond_number,0,False,None,None,-99.0,
143,G_13576762_13576851,Posible,found_empty_polis,3,False,0,full,10.0,
144,G_13578478_13578527,Posible,good_fit,3,True,0,full,9.108106307288377,
145,G_13578405_13578509,Posible,found_empty_polis,3,True,0,full,9.270938129726604,
146,G_13578461_13578480,Posible,good_fit,3,True,0,full,9.019311785297353,
147,G_13578381_13578395,,empty_conductor,1,False,0,incomplete,-99.0,
148,G_13578320_13578492,Posible,good_fit,3,True,0,full,9.38451078062331,
149,G_13578409_13578432,Posible,good_fit,3,True,0,full,9.895371713233434,
150,G_13578391_13578414,Posible,good_fit,3,True,0,full,9.65494546433866,
151,G_13578339_13578371,Posible,good_fit,3,True,0,full,9.436341247930333,
152,G_13578321_13578371,Posible,found_empty_polis,3,False,0,full,8.781945208810964,
153,G_13578402_13578415,Posible,no_polilineas,3,True,1,full,1.4933082763112036,
154,G_13578415_13578497,Posible,found_empty_polis,3,False,1,partially incomplete,8.67189241242429,
