,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PORCENTAJE_HUECOS,ERROR_POLILINEA,ERROR_CATENARIA
71,C_13411827_13411830,Posible,good_fit,3,True,0,full0,48.52748414391781,0.12190608787144536,0.06843194899741324
72,C_13411770_13411771,Posible,good_fit,3,True,0,full0,48.53566520882027,2.6689814968066443,0.9137056936865581
73,C_13434447_13434448,Posible,good_fit,3,True,0,full0,48.100559807548386,0.5357286662910064,0.28806061812383454
74,C_13434458_13434459,Posible,good_fit,3,True,0,full0,48.866626017607786,0.663303835169592,0.4911760631968426
75,C_13412083_13412084,Posible,good_fit,3,True,0,full0,48.4877585118542,0.9321763830276656,0.39455134620982685
76,C_13412077_13412079,Posible,good_fit,3,True,0,full0,47.678741597081974,1.4864998333545552,1.0422447682248779
77,C_13412084_13412085,Imposible,empty_conductor,0,False,0,incomplete8,0,0,0
78,C_13412081_13421440,Posible,good_fit,3,True,0,full0,48.07188988003304,0.551450852754611,0.3873639434660235
79,C_13412080_13412099,Posible,good_fit,3,True,0,full0,47.23161416476999,1.1107548156666287,0.917930925422268
80,C_13412078_13412079,Posible,good_fit,3,True,0,full0,47.36777923497878,1.297645762702902,0.8831080736064195
81,C_13411824_13411826,Imposible,empty_conductor,0,False,0,partially incomplete4,0,0,0
82,C_13411659_13411681,Posible,good_fit,3,True,0,full0,48.07501922263027,1.3560559966563603,0.7305015759218074
83,C_13412095_13412096,Posible,good_fit,3,True,0,partially incomplete2,47.69234544111947,1.2865435898997923,1.2102415675786067
84,C_13411669_13411672,Posible,good_fit,3,True,0,full0,48.24840121595869,1.5626084799567372,1.029748923177293
85,C_13412125_13412126,Posible,good_fit,3,True,0,full0,48.04241324859607,1.1170208222833147,1.1079607848498363
86,C_13412114_13412115,Posible,good_fit,3,True,0,full0,48.8364952236937,2.5631325764049198,0.2123290237812362
87,C_13411711_13411713,Posible,good_fit,3,True,0,full0,48.712114418081,2.7151400358567632,1.040615965721133
88,C_13411711_13411717,Posible,good_fit,3,True,0,full0,48.21520644466622,2.706543596395085,0.7524052769934675
89,C_13411829_13411830,Posible,good_fit,3,True,0,full0,48.40365808737034,0.10024258111380806,0.09401374263875695
90,C_13412039_13412041,Posible,good_fit,3,True,0,full0,48.218998567437716,0.643820395527214,0.4271926413810968
91,C_13434454_13434455,Posible,good_fit,3,True,0,partially incomplete2,49.12209535222021,1.3073427187458,0.6403808935211198
92,C_13434448_13434449,Posible,good_fit,3,True,0,partially incomplete2,48.1999248544768,0.5189846287945828,0.2842893194775115
93,C_13434440_13434484,Posible,good_fit,3,True,0,full0,48.654410304665845,0.34323231521763914,0.18847099156743521
94,C_13434451_13434452,Posible,good_fit,3,True,0,partially incomplete3,48.668290060085724,1.7748891122280372,0.941142857624009
95,C_13412081_13412082,Posible,good_fit,3,True,0,partially incomplete4,48.593655942942156,1.4432514831342251,0.43126549146872184
96,C_13412051_13412064,Posible,good_fit,3,True,0,full0,48.10098906748876,1.185908243858723,0.7570678507838616
97,C_13411665_13411697,Posible,good_fit,3,True,0,full0,47.987450730653244,1.2170959472275908,0.6775634495943549
98,C_13412126_13412127,Posible,good_fit,3,True,0,full0,47.886669290192884,1.135430177011564,1.1151801468652787
99,C_13412139_13412142,Posible,good_fit,3,True,0,full0,48.09395032208655,1.2855328204473355,0.7681128660255415
100,C_13412122_13412123,Posible,good_fit,3,True,0,full0,48.35690074312174,1.7662768878800632,1.0342656872183147
101,C_13411675_13411678,Imposible,empty_conductor,0,False,0,partially incomplete5,0,0,0
102,C_13411678_13411681,Posible,good_fit,3,True,0,partially incomplete2,47.9795121530483,1.4506692051957717,0.745221971361384
103,C_13412116_13412117,Posible,good_fit,3,True,0,full0,48.95719274956921,2.4552466989607846,0.2243402706461772
104,C_13411888_13412152,Posible,no_vertices,3,True,0,full0,50.0,0,0.29440838627463445
105,C_13411713_13411774,Posible,good_fit,3,True,0,full0,48.8098484513744,2.787702571696888,1.0287004895452871
106,C_13411767_13411776,Posible,good_fit,3,True,0,full0,48.4981485508389,2.5694858530299096,0.8491160997880606
107,C_13434483_13434484,Posible,good_fit,3,True,0,full0,48.77806239607035,0.7399125501631064,0.2836317540856524
108,C_13434446_13434447,Posible,good_fit,3,True,0,full0,47.715233779179044,0.6923243470216563,0.4624339953685896
109,C_13434449_13434451,Posible,good_fit,3,True,0,full0,48.135002987552106,1.2697699228402666,0.9377047609074461
110,C_13412104_13412105,Posible,good_fit,3,True,0,full0,46.61424576556539,1.0633412616967715,0.9289613269935185
111,C_13411888_13411891,Imposible,bad_cluster,3,False,0,full1,0,0,0
112,C_13411772_13411889,Imposible,bad_backings,0,False,None,None,0,0,0
113,C_13412051_13412052,Posible,good_fit,3,True,0,partially incomplete3,48.0661227627775,1.2546584179371922,1.1265460582339781
114,C_13412064_13412065,Posible,good_fit,3,True,0,full0,47.42082694843663,1.0692410078515688,0.7890394638049374
115,C_13412065_13412066,Posible,good_fit,3,True,0,full0,47.939157219857215,1.073041878591359,0.8658154907004678
116,C_13411672_13411675,Posible,good_fit,3,True,0,full0,48.29538103194267,1.7041138695088585,0.8955476570113168
117,C_13411761_13411826,Posible,good_fit,3,True,0,full0,47.92213570767539,1.0421769908207457,0.7590296463259164
118,C_13411697_13411763,Posible,good_fit,3,True,0,full0,48.14685976107262,1.2781506403493517,0.6812309894171455
119,C_13412098_13412103,Posible,good_fit,3,True,0,partially incomplete4,47.906675771091805,1.2284537233798545,1.1291479823401416
120,C_13412121_13412122,Posible,good_fit,3,True,0,full0,48.19157605821622,1.5642310833124526,0.9311232089659008
121,C_13412148_13412152,Posible,good_fit,3,True,0,full0,49.123680851494335,2.2022167658672345,0.18981690488436315
122,C_13411715_13411722,Posible,good_fit,3,True,0,partially incomplete2,48.586622809617985,1.702386033476449,0.8134546361630758
123,C_13411720_13411722,Posible,good_fit,3,True,0,full0,48.782335816294456,1.7201283615710103,1.0975727341490187
124,C_13411824_13411828,Posible,no_vertices,3,True,0,full1,50.0,0,0.7320247391050283
125,C_13411775_13411776,Imposible,empty_conductor,0,False,0,incomplete7,0,0,0
126,C_13434480_13434481,Imposible,bad_backings,0,False,None,None,0,0,0
127,C_13434455_13434456,Posible,good_fit,3,True,0,partially incomplete2,49.00504468031958,1.5035487748628282,0.7086839969549691
128,C_13412082_13412083,Posible,good_fit,3,True,0,full0,48.46319448064565,0.877681179573674,0.42789134330080014
