,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
81,G_13597802_13645695,Posible,good_fit,3,True,0,full,9.584320671404544,
82,G_13645789_13645916,Posible,good_fit,3,True,0,full,8.951258458685952,
83,G_13645645_13645961,Posible,good_fit,3,True,0,full,9.3268014827351,
84,G_13645844_13645845,Posible,good_fit,3,True,0,full,9.44310587709465,
85,G_13645799_13645970,Posible,good_fit,3,True,0,full,9.254516778991313,
86,G_13149467_13645937,Posible,good_fit,3,True,0,full,9.884192631377056,
87,G_13088936_13645811,Posible,good_fit,3,True,0,full,9.07395905326411,
88,G_13645666_13645855,Posible,good_fit,3,True,0,full,9.857879754384468,
89,G_13645719_13645765,Posible,good_fit,3,True,0,full,9.421348862663846,
90,G_13645845_13645928,Posible,good_fit,3,True,0,partially incomplete,9.469671289464387,
91,G_13645821_13645984,Posible,good_fit,3,True,0,full,9.576726624641568,
92,G_13645678_13645861,Posible,good_fit,3,True,0,full,9.96053161609759,
93,G_13645861_13645983,Posible,good_fit,3,True,0,full,9.966220553395104,
94,G_13645946_13645983,Posible,good_fit,3,True,0,full,9.50482681177668,
95,G_13645679_13645985,Posible,good_fit,3,True,1,full,10.0,
96,G_13645824_13645991,Posible,good_fit,3,True,0,full,9.335170606942942,
97,G_13645948_13645993,Posible,good_fit,3,True,0,full,9.954390388932328,
98,G_13645869_13645870,Posible,good_fit,3,True,0,full,9.869934118012281,
99,G_13645829_13645911,Posible,good_fit,3,True,0,full,9.071988385973022,
100,G_13645739_13645998,Posible,bad_backings,3,True,0,full,-99.0,
101,G_13645742_13645961,Posible,good_fit,3,True,0,full,9.60513006041977,
102,G_13645713_13645897,Posible,good_fit,3,True,0,full,9.88333611687521,
103,G_13645712_13645897,Posible,good_fit,3,True,0,full,9.057321440016814,
104,G_13645752_13645927,Posible,found_empty_polis,3,True,0,full,9.421946589570858,
105,G_13088932_13645974,Posible,good_fit,3,True,0,full,9.02799453886944,
106,G_13645666_13645811,Posible,good_fit,3,True,0,partially incomplete,6.812507297787567,
107,G_13645720_13645976,Posible,good_fit,3,False,0,partially incomplete,3.6943013300002754,
108,G_13088936_13145989,Posible,no_polilineas,3,False,-1,partially incomplete,2.4629883056421575,
109,G_13645674_13645942,Posible,good_fit,3,True,0,full,9.23898576658314,
110,G_13645905_13645979,Posible,good_fit,3,True,0,full,9.329290677840653,
