,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
60,C_13434457_13434458,Posible,good_fit,3,True,0,full,9.339185406503503,9.94355552916984
61,C_13434445_13434446,Posible,good_fit,3,True,0,partially incomplete,9.400481012242325,9.777347881619558
62,C_13434444_13434445,Posible,good_fit,3,True,0,full,9.20360161494824,9.815911696933538
63,C_13434442_13434443,Posible,good_fit,3,True,0,full,9.223618609662331,9.897599509897958
64,C_13412101_13412104,Posible,good_fit,3,True,0,full,9.919696781041234,9.988613323256137
65,C_13412078_13412080,Posible,good_fit,3,True,0,full,9.457369881225112,9.988174568984235
66,C_13411820_13411822,Posible,good_fit,3,True,0,partially incomplete,9.968592988322046,9.890213098173097
67,C_13412143_13412144,Posible,good_fit,3,True,0,full,9.73658891357717,9.988244942437186
68,C_13412138_13412140,Posible,good_fit,3,True,0,full,9.209003653063135,9.937846364862867
69,C_13411761_13411763,Posible,good_fit,3,True,0,full,9.18782318080305,9.945030563406238
70,C_13411668_13411669,Posible,good_fit,3,True,0,full,9.963386742885419,9.942495977873211
71,C_13411827_13411830,Posible,good_fit,3,True,0,full,9.41583388862076,9.887165931932644
72,C_13411770_13411771,Posible,good_fit,3,True,0,full,9.360797901930862,9.857912775529872
73,C_13434447_13434448,Posible,good_fit,3,True,0,full,9.488269387105442,9.98896727247023
74,C_13434458_13434459,Posible,good_fit,3,True,0,full,9.415738498354944,9.965125740040538
75,C_13412083_13412084,Posible,good_fit,3,True,0,full,9.95341120950747,9.910720325015994
76,C_13412077_13412079,Posible,good_fit,3,True,0,full,9.888084313044969,9.865933194875748
77,C_13412084_13412085,Posible,no_polilineas,3,True,0,partially incomplete,0.0,9.942176681260111
78,C_13412081_13421440,Posible,good_fit,3,True,0,full,9.454399087845974,9.96221148466261
79,C_13412080_13412099,Posible,good_fit,3,True,0,full,9.940613625210666,9.988724164258965
80,C_13412078_13412079,Posible,good_fit,3,True,0,full,9.113319094601728,9.848536760421204
81,C_13411824_13411826,Posible,no_polilineas,3,False,0,partially incomplete,5.6512886355016985,4.259748092121475
82,C_13411659_13411681,Posible,good_fit,3,True,0,full,9.251715270507212,9.879965490256936
83,C_13412095_13412096,Posible,good_fit,3,True,0,partially incomplete,9.243654657873465,9.98855784588715
84,C_13411669_13411672,Posible,good_fit,3,True,0,full,9.27776362768866,9.948238195106775
85,C_13412125_13412126,Posible,good_fit,3,True,0,full,9.342774349581067,9.983242773877286
86,C_13412114_13412115,Posible,good_fit,3,True,0,full,9.447750614712424,9.967978650764177
87,C_13411711_13411713,Posible,good_fit,3,True,0,full,9.36333026611685,9.898433372827268
88,C_13411711_13411717,Posible,good_fit,3,True,0,partially incomplete,9.323432640483343,9.8897645227608
89,C_13411829_13411830,Posible,good_fit,3,True,0,full,-99.0,9.989857690306183
90,C_13412039_13412041,Posible,good_fit,3,True,0,full,9.230070898237173,9.908669721618258
91,C_13434454_13434455,Posible,good_fit,3,True,0,partially incomplete,9.447200100167393,9.910741696513218
92,C_13434448_13434449,Posible,good_fit,3,True,0,partially incomplete,7.391633374006188,9.309662075374398
93,C_13434440_13434484,Posible,good_fit,3,True,0,full,9.347133782739315,9.844341755567443
94,C_13434451_13434452,Posible,good_fit,3,True,0,partially incomplete,9.403514243267562,9.868249117115333
95,C_13412081_13412082,Posible,good_fit,3,True,0,partially incomplete,9.951453087547986,9.706565596931936
96,C_13412051_13412064,Posible,good_fit,3,True,0,full,9.290030272492098,9.830536840880248
97,C_13411665_13411697,Posible,good_fit,3,True,0,full,9.216612576116269,9.850567346287551
98,C_13412126_13412127,Posible,good_fit,3,True,0,full,9.22532485071368,9.812184269251066
99,C_13412139_13412142,Posible,good_fit,3,True,0,full,9.255115244920631,9.857063181093297
100,C_13412122_13412123,Posible,good_fit,3,True,0,full,9.30012588405544,9.923912804771769
101,C_13411675_13411678,Posible,good_fit,3,True,0,partially incomplete,9.976316423504262,9.473787021579943
102,C_13411678_13411681,Posible,good_fit,3,True,0,partially incomplete,9.269515297192246,9.986141575132176
103,C_13412116_13412117,Posible,good_fit,3,True,0,full,9.470351192462342,9.975257393889743
104,C_13411888_13412152,Posible,found_empty_polis,3,True,0,full,9.987673934293113,9.970804857745495
105,C_13411713_13411774,Posible,good_fit,3,True,0,full,9.39347924195582,9.958147161521943
106,C_13411767_13411776,Posible,good_fit,3,True,0,partially incomplete,9.202395176417596,9.988497469897
107,C_13434483_13434484,Posible,good_fit,3,True,0,full,9.311725414210514,9.949542882457212
108,C_13434446_13434447,Posible,good_fit,3,True,0,full,9.88902182732579,9.895959986275049
109,C_13434449_13434451,Posible,good_fit,3,True,0,full,8.999689626934288,9.891038209405066
110,C_13412104_13412105,Posible,good_fit,3,True,0,full,9.673457609453067,9.989531798455198
111,C_13411888_13411891,Posible,found_empty_polis,3,True,0,partially incomplete,8.780680616025833,9.215653231545286
113,C_13412051_13412052,Posible,good_fit,3,True,0,partially incomplete,9.296578968915655,9.981752317381094
114,C_13412064_13412065,Posible,good_fit,3,True,0,full,9.888410267977045,9.989348874180042
115,C_13412065_13412066,Posible,good_fit,3,True,0,full,9.861222959866081,9.989785836939848
116,C_13411672_13411675,Posible,good_fit,3,True,0,full,9.267493999761198,9.929137378658938
117,C_13411761_13411826,Posible,good_fit,3,True,0,full,9.2471422610415,9.986064142856305
118,C_13411697_13411763,Posible,good_fit,3,True,0,full,9.29533928533684,9.847097490837255
119,C_13412098_13412103,Posible,good_fit,3,True,0,partially incomplete,9.118701372640816,9.628779342631844
120,C_13412121_13412122,Posible,good_fit,3,True,0,full,9.25684098919182,9.947086347626211
121,C_13412148_13412152,Posible,good_fit,3,True,0,full,9.513618545307846,9.969418495691418
122,C_13411715_13411722,Posible,good_fit,3,True,0,partially incomplete,9.329886333249153,9.741001588672432
123,C_13411720_13411722,Posible,good_fit,3,True,0,full,9.364183644206406,9.941592304572648
124,C_13411824_13411828,Posible,found_empty_polis,3,True,0,partially incomplete,7.803411426355425,9.836675759490422
125,C_13411775_13411776,Posible,found_empty_polis,3,False,0,partially incomplete,5.540961770283077,9.98234327452949
127,C_13434455_13434456,Posible,good_fit,3,True,0,partially incomplete,9.405907332527459,9.937929557494755
128,C_13412082_13412083,Posible,good_fit,3,True,0,full,9.957194266426669,9.924861214798952
