,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PORCENTAJE_HUECOS,ERROR_POLILINEA,ERROR_CATENARIA
0,G_13578462_13689863,Posible,good_fit,3,True,0,full0,48.11128554260741,1.6139495653568077,0.7005320310152868
1,G_13576896_13576897,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.21099487615528012
2,G_13576773_13576897,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.20719457484701032
3,G_13576773_13576774,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.1673487663144571
4,G_13576907_13576908,Imposible,bad_cluster,7,False,0,full0,0.0,0.0,0.0
5,G_13578307_13578514,Imposible,empty_conductor,0,False,0,incomplete9,0.0,0.0,0.0
6,G_13578498_13578512,Posible,good_fit,3,True,0,full1,47.084695942369315,0.9737163401117129,1.1844275252367389
7,G_13578435_13578450,Posible,good_fit,3,True,0,full0,48.49057330176842,2.745042927677049,0.7929625917508389
8,G_13578338_13578340,Imposible,bad_cluster,3,False,0,full0,0.0,0.0,0.0
9,G_13578470_13578521,Posible,good_fit,3,True,0,full0,49.071587850793605,0.10144828747180212,0.11106975307036972
10,G_13578475_13578503,Imposible,bad_cluster,2,False,0,full0,0.0,0.0,0.0
11,G_13578475_13578516,Imposible,bad_cluster,2,False,0,full0,0.0,0.0,0.0
12,G_13576793_13576873,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.3518481959595827
13,G_13576748_13576812,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.2598494161636706
14,G_13576762_13576801,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.20205677969294433
15,G_13576736_13576740,Posible,no_vertices,3,False,0,full0,50.0,0.0,0.23806499183220983
16,G_13578445_13578497,Posible,good_fit,3,True,0,full0,46.98865943912461,0.18527879183573148,0.7436847590834291
17,G_13578298_13578310,Posible,good_fit,3,True,0,full0,47.529483551717284,0.4993997905793048,0.2693730839633154
18,G_13578331_13578405,Posible,good_fit,3,True,0,full0,48.10210755857957,0.9381376640851723,0.41833731349826264
19,G_13576769_13576858,Imposible,empty_conductor,0,False,1,incomplete7,0.0,0.0,0.0
20,G_13578278_13578317,Imposible,bad_cluster,3,False,0,full0,0.0,0.0,0.0
21,G_13578309_13578415,Posible,good_fit,3,True,0,full0,48.71388672526272,2.243206050242733,0.3958698137552754
22,G_13578299_13578463,Posible,good_fit,3,True,0,full0,48.40811694040844,2.1413621431906846,0.5115583452000014
23,G_13578374_13578463,Posible,no_vertices,3,True,0,full0,50.0,0.0,0.2627364591199319
24,G_13578285_13578315,Imposible,empty_cloud,0,False,None,None,0.0,0.0,0.0
