,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
30,G_13578301_13578439,Posible,good_fit,3,True,0,partially incomplete,9.751986268111944,9.896297296974073
31,G_13578311_13578407,Posible,found_empty_polis,3,True,0,partially incomplete,9.714496231791703,9.87804762349906
32,G_13578376_13578412,Posible,good_fit,3,True,0,full,9.860026048963991,8.624901537698229
33,G_13576740_13576792,,bad_cond_number,0,False,None,None,-99.0,-99.0
34,G_13578445_13578523,Posible,good_fit,3,True,0,full,9.293446770696773,9.981499803945791
35,G_13578457_13578461,Posible,good_fit,3,True,0,full,9.199510656184161,7.231072262527816
36,G_13578350_13578460,Posible,good_fit,3,True,0,full,9.872493190134303,5.716078101684421
37,G_13578381_13578405,Posible,no_polilineas,3,True,0,partially incomplete,3.1876107648438405,1.4695823568567192
38,G_13578336_13578432,Posible,good_fit,3,True,0,full,9.196988978039883,8.269044065907176
39,G_13578391_13578409,Posible,good_fit,3,True,0,partially incomplete,9.1922187585017,7.100690571866008
40,G_13578400_13578433,Posible,good_fit,3,False,0,full,8.791116780186254,9.397484310769737
41,G_13578317_13578332,Posible,good_fit,3,True,0,full,9.199626253386196,9.919538292047786
42,G_13578374_13578375,Posible,good_fit,3,True,0,partially incomplete,9.906338699352489,9.574940637086073
43,G_13577129_13577130,,bad_cond_number,0,False,None,None,-99.0,-99.0
44,G_13576792_13576854,,bad_cluster,4,False,1,partially incomplete,1.1162715967923211,-99.0
45,G_13578391_13578442,,empty_conductor,3,False,1,incomplete,-99.0,-99.0
46,G_13578334_13578477,Posible,good_fit,3,True,0,partially incomplete,7.596316776232873,9.982475211123663
47,G_13578302_13578473,Posible,good_fit,3,True,0,full,9.417598944146476,9.942042307633077
48,G_13578301_13578500,Posible,good_fit,3,True,0,full,9.45298549997635,9.895401177690157
49,G_13576829_13576866,Posible,found_empty_polis,3,True,0,full,9.83469033743239,3.8310141434668754
50,G_13576786_13576866,,bad_cond_number,0,False,None,None,-99.0,-99.0
51,G_13576786_13576844,,bad_cond_number,0,False,None,None,-99.0,-99.0
52,G_13576858_13576873,,bad_cond_number,0,False,None,None,-99.0,-99.0
53,G_13578523_13578527,Posible,good_fit,3,True,0,full,9.083063695539334,9.907044810172529
54,G_13578320_13578341,Posible,good_fit,3,True,0,partially incomplete,8.479975035829478,8.590929736223355
55,G_13578387_13578433,Posible,good_fit,3,True,0,full,9.894391013320908,9.174110700825509
56,G_13578309_13578348,Posible,good_fit,3,True,0,partially incomplete,9.975602235608203,9.050658823534782
57,G_13578279_13578295,Posible,good_fit,3,True,0,full,9.849096145315176,9.891933387689498
58,G_13528124_13528233,,bad_cond_number,0,False,None,None,-99.0,-99.0
59,G_13528004_13528458,,bad_cond_number,0,False,None,None,-99.0,-99.0
60,G_13578299_13578417,Posible,good_fit,3,True,0,full,9.317290013443458,9.988873306047552
61,G_13578315_13578417,,empty_conductor,2,False,0,incomplete,0.2959742479592171,-99.0
62,G_13563638_13578462,Posible,good_fit,3,True,1,full,9.872807870210359,5.282568061040122
63,G_13576774_13577127,,bad_cond_number,0,False,None,None,-99.0,-99.0
64,G_13578384_13578451,Posible,good_fit,3,True,0,full,9.378342111570989,9.989636939830442
65,G_13578403_13578500,Posible,good_fit,3,True,0,full,9.470318941559459,9.9411343216647
66,G_13578376_13578516,Posible,good_fit,3,True,0,full,9.322536975428676,9.90280231749269
67,G_13576780_13576884,,bad_cond_number,0,False,None,None,-99.0,-99.0
68,G_13576736_13576851,,bad_cond_number,0,False,None,None,-99.0,-99.0
69,G_13578396_13578483,Posible,good_fit,3,True,1,full,9.76636893818262,4.8874297326180365
70,G_13578452_13578480,Posible,good_fit,3,True,0,full,9.02542533118532,9.284209154389366
71,G_13578337_13578377,Posible,good_fit,3,True,0,full,9.35112158220606,6.806606359225517
72,G_13578393_13578412,Posible,good_fit,3,True,0,full,9.341537499655816,4.993346304500305
73,G_13578372_13578476,Posible,good_fit,3,True,0,full,9.143228788550838,9.979247696610592
74,G_13578388_13578466,Posible,good_fit,3,True,0,full,9.347009371557824,9.845795034121856
75,G_13576895_13576896,,bad_cond_number,0,False,None,None,-99.0,-99.0
76,G_13578431_13578442,Posible,good_fit,3,True,0,partially incomplete,7.536724143054308,9.954050089471586
77,G_13578289_13578477,Posible,good_fit,3,True,0,full,9.90662217707446,9.989333672512728
78,G_13578359_13578403,Posible,good_fit,3,True,0,full,9.485776962409751,9.959808217467382
79,G_13578340_13578436,Posible,good_fit,3,True,0,full,9.496144643180624,9.970319818327782
80,G_13578311_13578368,Posible,good_fit,3,True,0,full,9.394353798129593,9.92386379130739
81,G_13578483_13578509,Posible,good_fit,3,True,0,full,9.57147202498009,8.82632048667025
82,G_13578279_13578284,Posible,good_fit,3,True,0,full,9.855683294433181,4.821169616371137
83,G_13578288_13578336,Posible,good_fit,3,True,0,full,9.417695612522852,4.900850499239051
84,G_13578321_13578400,Posible,good_fit,3,True,0,partially incomplete,9.248037550099072,8.166205553233116
85,G_13576834_13576897,,empty_conductor,4,False,1,incomplete,1.0385403418875458,-99.0
86,G_13576908_13576909,,bad_cond_number,0,False,None,None,-99.0,-99.0
87,G_13578294_13578332,Posible,good_fit,3,True,0,full,9.18799673760497,9.9665020611764
88,G_13578396_13578425,,empty_conductor,4,False,1,incomplete,0.7576826839764155,-99.0
89,G_13578375_13578419,Posible,good_fit,3,True,0,partially incomplete,9.885384585998457,9.964174701313686
90,G_13578417_13578455,Posible,good_fit,3,True,0,full,9.453547299706745,9.986744934313178
91,G_13578397_13689863,Posible,good_fit,3,True,0,full,9.551618183941237,7.289696000780119
92,G_13578283_13578388,Posible,good_fit,3,True,0,full,9.892579390768661,8.238470939602188
93,G_13576891_13576892,,bad_cond_number,0,False,None,None,-99.0,-99.0
94,G_13576892_13576893,,bad_cond_number,0,False,None,None,-99.0,-99.0
95,G_13576893_13576894,,bad_cond_number,0,False,None,None,-99.0,-99.0
96,G_13576909_13576910,,bad_cond_number,0,False,None,None,-99.0,-99.0
97,G_13578330_13578382,Posible,good_fit,3,True,0,full,9.973187229174657,9.938439323206405
98,G_13578330_13578345,Posible,good_fit,3,True,0,full,9.780099593091816,9.921893552606754
99,G_13576829_13578393,Posible,good_fit,3,True,0,full,9.679769291809954,5.068306504665575
100,G_13576775_13576844,,bad_cond_number,0,False,None,None,-99.0,-99.0
101,G_13578478_13578488,Posible,good_fit,3,True,0,full,9.407014716843543,9.88649156868997
102,G_13578378_13578406,Posible,good_fit,3,True,0,full,9.324286523237785,9.593508411312762
103,G_13578322_13578396,Posible,good_fit,3,True,0,full,9.463367686652841,9.10383255943395
104,G_13578284_13578457,Posible,good_fit,3,True,0,partially incomplete,9.185018486306014,6.544883902095389
105,G_13578339_13578414,Posible,good_fit,3,True,0,full,9.76757570907007,7.9033997895509245
106,G_13578294_13578402,Posible,good_fit,3,True,0,full,9.980215241639241,9.970291168809762
107,G_13578364_13578407,,bad_cond_number,0,False,None,None,-99.0,-99.0
108,G_13578352_13578441,Posible,good_fit,3,True,0,partially incomplete,5.766200978950356,9.506330441507282
109,G_13578357_13578466,Posible,no_polilineas,3,False,1,partially incomplete,2.437224591714395,3.0000921853951064
110,G_13578344_13578397,Posible,good_fit,3,True,0,full,9.866490497777367,9.789540061909037
111,G_13578306_13578421,Posible,good_fit,3,True,0,full,9.614302121077195,9.829803724835532
112,G_13576906_13576907,,bad_cond_number,0,False,None,None,-99.0,-99.0
113,G_13578400_13578439,,bad_cluster,2,False,0,partially incomplete,0.03460623716610791,-99.0
114,G_13578368_13578436,Posible,good_fit,3,True,0,partially incomplete,9.949388643105964,9.836347759496746
115,G_13576780_13576812,,bad_cond_number,0,False,None,None,-99.0,-99.0
116,G_13528124_13578378,Posible,found_empty_polis,3,True,0,full,11.214286637401258,6.918948598046514
117,G_13578295_13578322,Posible,good_fit,3,True,0,full,9.649917016187896,4.840283157255633
118,G_13578452_13578460,Posible,good_fit,3,True,0,partially incomplete,9.177712353363155,7.05402002219103
119,G_13578350_13578524,,bad_cluster,3,False,0,full,9.387875561232832,-99.0
120,G_13578310_13578524,Posible,good_fit,3,True,0,full,9.312295972360415,9.94588869899692
121,G_13578341_13578423,,empty_cloud,0,False,None,None,-99.0,-99.0
122,G_13578350_13578419,Posible,good_fit,3,True,0,full,9.350236861258558,9.25861839525513
123,G_13578331_13578492,Posible,good_fit,3,True,0,full,9.310923190867221,9.300713361736292
124,G_13528004_13528124,,bad_cond_number,0,False,None,None,-99.0,-99.0
125,G_13578352_13578455,Posible,good_fit,3,True,0,full,9.498738272021052,9.919232248064121
126,G_13578283_13578344,Posible,good_fit,3,True,0,partially incomplete,9.906806884722135,9.774255702852273
127,G_13578306_13578466,Posible,good_fit,3,True,0,full,9.199936921081628,9.757983688398427
128,G_13578288_13578360,Posible,found_empty_polis,3,True,0,full,9.695780652865615,7.870221434603504
129,G_13576888_13576889,,bad_cond_number,0,False,None,None,-99.0,-99.0
130,G_13576889_13576890,,bad_cond_number,0,False,None,None,-99.0,-99.0
131,G_13576894_13576895,,bad_cond_number,0,False,None,None,-99.0,-99.0
132,G_13577127_13577128,,bad_cond_number,0,False,None,None,-99.0,-99.0
133,G_13576906_13577130,,bad_cond_number,0,False,None,None,-99.0,-99.0
134,G_13576792_13578514,,empty_conductor,4,False,1,incomplete,0.3614762233845792,-99.0
135,G_13578384_13578512,Posible,good_fit,3,True,0,full,9.940212334568118,9.983450001076534
136,G_13578289_13578451,Posible,good_fit,3,True,0,full,9.95257821553755,9.989590623113113
137,G_13578444_13578450,Posible,good_fit,3,True,0,full,9.476309935060051,9.962168974832304
138,G_13578394_13578495,Posible,good_fit,3,True,0,full,9.187434075716185,9.861847987068218
139,G_13578338_13578359,Posible,good_fit,3,True,0,full,9.4054785181355,9.947751742221918
140,G_13576775_13576858,,bad_cond_number,0,False,None,None,-99.0,-99.0
141,G_13576793_13576884,,bad_cond_number,0,False,None,None,-99.0,-99.0
142,G_13576748_13576801,,bad_cond_number,0,False,None,None,-99.0,-99.0
143,G_13576762_13576851,,bad_cond_number,0,False,None,None,-99.0,-99.0
144,G_13578478_13578527,Posible,good_fit,3,True,0,full,9.192512275298057,9.846857576574644
145,G_13578405_13578509,Posible,found_empty_polis,3,True,0,full,9.323416906737602,7.119857094973333
146,G_13578461_13578480,Posible,good_fit,3,True,0,full,9.094609448496202,8.13146199197835
147,G_13578381_13578395,,empty_conductor,1,False,0,incomplete,-99.0,-99.0
148,G_13578320_13578492,Posible,good_fit,3,True,0,full,9.433393208893607,6.962668365704653
149,G_13578409_13578432,Posible,good_fit,3,True,0,full,9.895371713233434,9.008715028671318
150,G_13578391_13578414,Posible,good_fit,3,True,0,full,9.65494546433866,8.322685698641624
151,G_13578339_13578371,Posible,good_fit,3,True,0,full,9.487402194589135,9.798516431464504
152,G_13578321_13578371,Posible,found_empty_polis,3,False,0,full,8.781945208810964,9.93748182600126
153,G_13578402_13578415,Posible,no_polilineas,3,True,1,full,1.4933082763112036,8.192455448020286
154,G_13578415_13578497,Posible,found_empty_polis,3,False,0,partially incomplete,8.67189241242429,4.070016451648737
