,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
50,C_13412099_13412101,Posible,good_fit,3,True,0,partially incomplete,9.887604388734363,
51,C_13412103_13412105,Posible,good_fit,3,True,0,full,9.911070512331236,
52,C_13411885_13411890,Posible,bad_backings,3,True,0,partially incomplete,-99.0,
53,C_13412095_13412125,Posible,good_fit,3,True,0,partially incomplete,9.317325201526902,
54,C_13412123_13412124,,bad_cluster,6,False,1,partially incomplete,9.26119343828281,
55,C_13411667_13411668,,bad_backings,0,False,None,None,-99.0,
56,C_13411725_13411728,Posible,bad_backings,3,True,0,full,-99.0,
57,C_13411729_13411730,Posible,good_fit,3,True,0,full,9.07796696287015,
58,C_13411715_13411717,Posible,good_fit,3,True,0,full,9.333360822147716,
59,C_13434463_13434464,,bad_backings,0,False,None,None,-99.0,
60,C_13434457_13434458,Posible,good_fit,3,True,0,full,9.339185406503503,
61,C_13434445_13434446,Posible,good_fit,3,True,0,partially incomplete,9.400481012242325,
62,C_13434444_13434445,Posible,good_fit,3,True,0,full,9.20360161494824,
63,C_13434442_13434443,Posible,good_fit,3,True,0,full,9.223618609662331,
64,C_13412101_13412104,Posible,good_fit,3,True,0,full,9.919696781041234,
65,C_13412078_13412080,Posible,good_fit,3,True,0,full,9.457369881225112,
66,C_13411820_13411822,Posible,good_fit,3,True,0,partially incomplete,9.968592988322046,
67,C_13412143_13412144,Posible,good_fit,3,True,0,full,9.73658891357717,
68,C_13412138_13412140,Posible,good_fit,3,True,0,full,9.209003653063135,
69,C_13411761_13411763,Posible,good_fit,3,True,0,full,9.18782318080305,
70,C_13411668_13411669,Posible,good_fit,3,True,0,full,9.963386742885419,
71,C_13411827_13411830,Posible,good_fit,3,True,0,full,9.41583388862076,
72,C_13411770_13411771,Posible,good_fit,3,True,0,full,9.360797901930862,
73,C_13434447_13434448,Posible,good_fit,3,True,0,full,9.488269387105442,
74,C_13434458_13434459,Posible,good_fit,3,True,0,full,9.415738498354944,
75,C_13412083_13412084,Posible,good_fit,3,True,0,full,9.95341120950747,
76,C_13412077_13412079,Posible,good_fit,3,True,0,full,9.888084313044969,
77,C_13412084_13412085,Posible,no_polilineas,3,True,-1,partially incomplete,0.0,
78,C_13412081_13421440,Posible,good_fit,3,True,0,full,9.454399087845974,
79,C_13412080_13412099,Posible,good_fit,3,True,0,full,9.940613625210666,
80,C_13412078_13412079,Posible,good_fit,3,True,0,full,9.113319094601728,
81,C_13411824_13411826,Posible,no_polilineas,3,False,-1,partially incomplete,5.6512886355016985,
82,C_13411659_13411681,Posible,good_fit,3,True,0,full,9.251715270507212,
83,C_13412095_13412096,Posible,good_fit,3,True,0,partially incomplete,9.243654657873465,
84,C_13411669_13411672,Posible,good_fit,3,True,0,full,9.27776362768866,
85,C_13412125_13412126,Posible,good_fit,3,True,0,full,9.342774349581067,
86,C_13412114_13412115,Posible,good_fit,3,True,0,full,9.447750614712424,
87,C_13411711_13411713,Posible,good_fit,3,True,0,full,9.36333026611685,
88,C_13411711_13411717,Posible,good_fit,3,True,1,partially incomplete,9.323432640483343,
